time	I(Iprim)
1.9111200000102024e-05	-23.828476160582316
1.9111400000097756e-05	-23.860627196989995
1.911160000000328e-05	-23.892709682749576
1.9111800000103096e-05	-23.924723630962447
1.9112000000098828e-05	-23.956669054832307
1.9112200000101498e-05	-23.98854596766503
1.911240000009723e-05	-24.02035438286857
1.9112600000002755e-05	-24.052094313952836
1.911280000010257e-05	-24.083765774529528
1.91130000000983e-05	-24.11536877831207
1.911320000010097e-05	-24.146903339115465
1.9113400000103642e-05	-24.17836947085616
1.9113600000099373e-05	-24.20976718755193
1.9113800000102044e-05	-24.241096503321792
1.9114000000097775e-05	-24.27235743238582
1.91142000000033e-05	-24.30354998906507
1.9114400000103116e-05	-24.33467418778143
1.9114600000098847e-05	-24.36573004305752
1.9114800000101517e-05	-24.396717569516543
1.911500000009725e-05	-24.427636781882214
1.9115200000002774e-05	-24.45848769497856
1.911540000010259e-05	-24.489270323729848
1.911560000009832e-05	-24.51998468316047
1.911580000010099e-05	-24.55063078839479
1.911600000010366e-05	-24.58120865465704
1.9116200000099393e-05	-24.611718297271185
1.9116400000102063e-05	-24.642159731660808
1.9116600000097794e-05	-24.672532973349
1.911680000000332e-05	-24.7028380379582
1.9117000000103135e-05	-24.733074941210095
1.9117200000098866e-05	-24.763243698925525
1.9117400000101537e-05	-24.793344327024297
1.9117600000097268e-05	-24.82337684152512
1.9117800000002794e-05	-24.853341258545445
1.911800000010261e-05	-24.883237594301367
1.911820000009834e-05	-24.913065865107484
1.911840000010101e-05	-24.94282608737677
1.911860000010368e-05	-24.972518277620463
1.9118800000099412e-05	-25.00214245244796
1.9119000000102082e-05	-25.03169862856665
1.9119200000097814e-05	-25.061186822781828
1.911940000000334e-05	-25.090607051996543
1.9119600000103154e-05	-25.119959333211504
1.9119800000098885e-05	-25.149243683524936
1.9120000000101556e-05	-25.17846012013245
1.9120200000097287e-05	-25.20760866032695
1.9120400000002813e-05	-25.23668932149848
1.9120600000102628e-05	-25.26570212113411
1.912080000009836e-05	-25.294647076817817
1.912100000010103e-05	-25.323524206230353
1.91212000001037e-05	-25.352333527149128
1.912140000009943e-05	-25.38107505744808
1.91216000001021e-05	-25.40974881509756
1.9121800000097833e-05	-25.438354818164193
1.9122000000100503e-05	-25.46689308481077
1.9122200000103173e-05	-25.495363633296133
1.9122400000098905e-05	-25.523766481975
1.9122600000101575e-05	-25.552101649297914
1.9122800000097306e-05	-25.58036915381104
1.9123000000002832e-05	-25.608569014156124
1.9123200000102647e-05	-25.636701249070303
1.912340000009838e-05	-25.664765877386017
1.912360000010105e-05	-25.692762918030848
1.912380000010372e-05	-25.720692390027445
1.912400000009945e-05	-25.74855431249337
1.912420000010212e-05	-25.77634870464098
1.9124400000097852e-05	-25.804075585777287
1.9124600000100522e-05	-25.831734975303856
1.9124800000103193e-05	-25.859326892716684
1.9125000000098924e-05	-25.88685135760604
1.9125200000101594e-05	-25.914308389656384
1.9125400000097326e-05	-25.94169800864621
1.912560000000285e-05	-25.969020234447942
1.9125800000102666e-05	-25.9962750870278
1.9126000000098398e-05	-26.023462586445675
1.9126200000101068e-05	-26.050582752855
1.9126400000103738e-05	-26.077635606502632
1.912660000009947e-05	-26.104621167728737
1.912680000010214e-05	-26.131539456966653
1.912700000009787e-05	-26.15839049474275
1.912720000010054e-05	-26.18517430167634
1.9127400000103212e-05	-26.211890898479524
1.9127600000098943e-05	-26.238540305957084
1.9127800000101614e-05	-26.26512254500635
1.9128000000097345e-05	-26.29163763661706
1.912820000000287e-05	-26.31808560187128
1.9128400000102685e-05	-26.34446646194322
1.9128600000098417e-05	-26.370780238099155
1.9128800000101087e-05	-26.39702695169728
1.9129000000103757e-05	-26.423206624187593
1.912920000009949e-05	-26.44931927711176
1.912940000010216e-05	-26.47536493210299
1.912960000009789e-05	-26.50134361088593
1.912980000010056e-05	-26.52725533527651
1.913000000010323e-05	-26.55310012718184
1.9130200000098962e-05	-26.57887800860008
1.9130400000101633e-05	-26.6045890016203
1.9130600000097364e-05	-26.63023312842237
1.913080000000289e-05	-26.655810411276832
1.9131000000102705e-05	-26.68132087254478
1.9131200000098436e-05	-26.70676453467772
1.9131400000101106e-05	-26.73214142021745
1.9131600000103777e-05	-26.757451551795945
1.9131800000099508e-05	-26.782694952135216
1.913200000010218e-05	-26.807871644047204
1.913220000009791e-05	-26.832981650433616
1.913240000010058e-05	-26.85802499428585
1.913260000010325e-05	-26.88300169868484
1.9132800000098982e-05	-26.90791178680092
1.9133000000101652e-05	-26.93275528189372
1.9133200000097383e-05	-26.957532207312056
1.913340000000291e-05	-26.98224258649376
1.9133600000102724e-05	-27.00688644296556
1.9133800000098455e-05	-27.03146380034301
1.9134000000101126e-05	-27.055974682330284
1.9134200000103796e-05	-27.08041911272012
1.9134400000099527e-05	-27.104797115393655
1.9134600000102198e-05	-27.129108714320303
1.913480000009793e-05	-27.15335393355764
1.91350000001006e-05	-27.17753279725127
1.913520000010327e-05	-27.2016453296347
1.9135400000099e-05	-27.225691555029215
1.913560000010167e-05	-27.249671497843764
1.9135800000097403e-05	-27.273585182574806
1.913600000000293e-05	-27.2974326338062
1.9136200000102743e-05	-27.321213876209104
1.9136400000098475e-05	-27.34492893454179
1.9136600000101145e-05	-27.36857783364957
1.9136800000103815e-05	-27.392160598464663
1.9137000000002402e-05	-27.415677254006027
1.9137200000102217e-05	-27.439127825379288
1.9137400000097948e-05	-27.462512337776577
1.913760000010062e-05	-27.485830816476415
1.913780000010329e-05	-27.509083286843605
1.913800000009902e-05	-27.532269774329063
1.913820000010169e-05	-27.555390304469732
1.9138400000097422e-05	-27.57844490288843
1.9138600000002948e-05	-27.601433595293745
1.9138800000102762e-05	-27.62435640747989
1.9139000000098494e-05	-27.647213365326593
1.9139200000101164e-05	-27.670004494798945
1.9139400000103834e-05	-27.692729821947303
1.913960000000242e-05	-27.715389372907143
1.9139800000102236e-05	-27.737983173898957
1.9140000000097968e-05	-27.76051125122808
1.9140200000100638e-05	-27.782973631284634
1.9140400000103308e-05	-27.80537034054332
1.914060000009904e-05	-27.82770140556336
1.914080000010171e-05	-27.849966852988334
1.914100000009744e-05	-27.87216670954608
1.9141200000002967e-05	-27.89430100204852
1.9141400000102782e-05	-27.916369757391575
1.9141600000098513e-05	-27.938373002555046
1.9141800000101183e-05	-27.96031076460244
1.9142000000103854e-05	-27.98218307068088
1.914220000000244e-05	-28.003989948020983
1.9142400000102255e-05	-28.0257314239367
1.9142600000097987e-05	-28.047407525825225
1.9142800000100657e-05	-28.06901828116684
1.9143000000103327e-05	-28.09056371752481
1.914320000009906e-05	-28.112043862545235
1.914340000010173e-05	-28.13345874395696
1.914360000009746e-05	-28.154808389571382
1.9143800000002986e-05	-28.176092827282403
1.91440000001028e-05	-28.197312085066244
1.9144200000098532e-05	-28.21846619098135
1.9144400000101203e-05	-28.23955517316824
1.9144600000103873e-05	-28.260579059849395
1.914480000000246e-05	-28.28153787932913
1.9145000000102275e-05	-28.302431659993477
1.9145200000098006e-05	-28.323260430310008
1.9145400000100676e-05	-28.34402421882779
1.9145600000103347e-05	-28.3647230541772
1.9145800000099078e-05	-28.385356965069786
1.9146000000101748e-05	-28.4059259802982
1.914620000009748e-05	-28.426430128736023
1.9146400000003005e-05	-28.446869439337647
1.914660000010282e-05	-28.467243941138165
1.914680000009855e-05	-28.487553663253216
1.9147000000101222e-05	-28.507798634878895
1.9147200000103892e-05	-28.52797888529159
1.914740000000248e-05	-28.548094443847862
1.9147600000102294e-05	-28.568145339984348
1.9147800000098025e-05	-28.58813160321759
1.9148000000100696e-05	-28.608053263143944
1.9148200000103366e-05	-28.627910349439432
1.9148400000099097e-05	-28.647702891859616
1.9148600000101768e-05	-28.66743092023949
1.91488000000975e-05	-28.687094464493324
1.9149000000003025e-05	-28.70669355461456
1.914920000010284e-05	-28.726228220675672
1.914940000009857e-05	-28.745698492828048
1.914960000010124e-05	-28.76510440130185
1.914980000010391e-05	-28.78444597640592
1.91500000000025e-05	-28.803723248527582
1.9150200000102313e-05	-28.8229362481326
1.9150400000098045e-05	-28.842085005765
1.9150600000100715e-05	-28.861169552046928
1.9150800000103385e-05	-28.8801899176786
1.9151000000099117e-05	-28.89914613343809
1.9151200000101787e-05	-28.91803823018124
1.9151400000097518e-05	-28.93686623884152
1.9151600000003044e-05	-28.95563019042993
1.915180000010286e-05	-28.97433011603484
1.915200000009859e-05	-28.992966046821884
1.915220000010126e-05	-29.011538014033807
1.915240000010393e-05	-29.030046048990375
1.9152600000002518e-05	-29.048490183088223
1.9152800000102332e-05	-29.06687044780072
1.9153000000098064e-05	-29.08518687467785
1.9153200000100734e-05	-29.103439495346116
1.9153400000103404e-05	-29.12162834150836
1.9153600000099136e-05	-29.139753444943672
1.9153800000101806e-05	-29.15781483750724
1.9154000000097537e-05	-29.175812551130253
1.9154200000003063e-05	-29.193746617819738
1.9154400000102878e-05	-29.211617069658452
1.915460000009861e-05	-29.229423938804768
1.915480000010128e-05	-29.247167257492503
1.915500000010395e-05	-29.264847058030856
1.9155200000002537e-05	-29.28246337280421
1.915540000010235e-05	-29.300016234272046
1.9155600000098083e-05	-29.31750567496884
1.9155800000100753e-05	-29.334931727503854
1.9156000000103424e-05	-29.35229442456109
1.9156200000099155e-05	-29.36959379889913
1.9156400000101825e-05	-29.38682988335101
1.9156600000097557e-05	-29.404002710824077
1.9156800000003082e-05	-29.421112314299886
1.9157000000102897e-05	-29.43815872683408
1.915720000009863e-05	-29.455141981556224
1.91574000001013e-05	-29.472062111669704
1.915760000009703e-05	-29.4889191504516
1.9157800000002556e-05	-29.50571313125256
1.915800000010237e-05	-29.522444087496662
1.9158200000098102e-05	-29.539112052681293
1.9158400000100773e-05	-29.555717060377017
1.9158600000103443e-05	-29.572259144227445
1.9158800000099174e-05	-29.588738337949128
1.9159000000101845e-05	-29.60515467533141
1.9159200000097576e-05	-29.621508190236305
1.9159400000003102e-05	-29.637798916598367
1.9159600000102917e-05	-29.65402688842457
1.9159800000098648e-05	-29.670192139794185
1.9160000000101318e-05	-29.686294704858625
1.916020000009705e-05	-29.70233461784135
1.9160400000002575e-05	-29.718311913037724
1.916060000010239e-05	-29.73422662481489
1.916080000009812e-05	-29.750078787611663
1.9161000000100792e-05	-29.765868435938344
1.9161200000103462e-05	-29.78159560437665
1.9161400000099194e-05	-29.797260327579597
1.9161600000101864e-05	-29.812862640271284
1.9161800000097595e-05	-29.828402577246877
1.916200000000312e-05	-29.843880173372405
1.9162200000102936e-05	-29.85929546358467
1.9162400000098667e-05	-29.874648482891097
1.9162600000101337e-05	-29.88993926636963
1.916280000009707e-05	-29.905167849168585
1.9163000000002595e-05	-29.92033426650652
1.916320000010241e-05	-29.935438553672142
1.916340000009814e-05	-29.950480746024127
1.916360000010081e-05	-29.965460878991035
1.916380000010348e-05	-29.98037898807118
1.9164000000099213e-05	-29.995235108832468
1.9164200000101883e-05	-30.010029276912302
1.9164400000097614e-05	-30.024761528017464
1.916460000000314e-05	-30.039431897923944
1.9164800000102955e-05	-30.05404042247685
1.9165000000098686e-05	-30.068587137590267
1.9165200000101357e-05	-30.08307207924713
1.9165400000097088e-05	-30.097495283499114
1.9165600000002614e-05	-30.111856786466465
1.916580000010243e-05	-30.126156624337927
1.916600000009816e-05	-30.140394833370568
1.916620000010083e-05	-30.154571449889684
1.91664000001035e-05	-30.168686510288648
1.9166600000099232e-05	-30.1827400510288
1.9166800000101902e-05	-30.19673210863932
1.9167000000097634e-05	-30.21066271971709
1.916720000000316e-05	-30.224531920926584
1.9167400000102974e-05	-30.238339748999703
1.9167600000098706e-05	-30.252086240735707
1.9167800000101376e-05	-30.265771433001024
1.9168000000097107e-05	-30.279395362729172
1.9168200000002633e-05	-30.292958066920615
1.9168400000102448e-05	-30.306459582642635
1.916860000009818e-05	-30.319899947029192
1.916880000010085e-05	-30.333279197280824
1.916900000010352e-05	-30.34659737066449
1.916920000009925e-05	-30.359854504513486
1.916940000010192e-05	-30.373050636227255
1.9169600000097653e-05	-30.386185803271328
1.916980000000318e-05	-30.399260043177144
1.9170000000102994e-05	-30.41227339354196
1.9170200000098725e-05	-30.42522589202869
1.9170400000101395e-05	-30.438117576365805
1.9170600000097127e-05	-30.4509484843472
1.9170800000002652e-05	-30.463718653832064
1.9171000000102467e-05	-30.476428122744743
1.91712000000982e-05	-30.489076929074646
1.917140000010087e-05	-30.50166511087606
1.917160000010354e-05	-30.514192706268098
1.917180000009927e-05	-30.5266597534345
1.917200000010194e-05	-30.53906629062356
1.9172200000097672e-05	-30.55141235614797
1.9172400000003198e-05	-30.563697988384703
1.9172600000103013e-05	-30.57592322577488
1.9172800000098744e-05	-30.588088106823655
1.9173000000101414e-05	-30.60019267010008
1.9173200000097146e-05	-30.612236954236973
1.917340000000267e-05	-30.6242209979308
1.9173600000102486e-05	-30.63614483994156
1.9173800000098218e-05	-30.648008519092617
1.9174000000100888e-05	-30.659812074270626
1.917420000010356e-05	-30.67155554442536
1.917440000009929e-05	-30.68323896856961
1.917460000010196e-05	-30.69486238577908
1.917480000009769e-05	-30.7064258351922
1.9175000000003217e-05	-30.71792935601004
1.9175200000103032e-05	-30.729372987496177
1.9175400000098763e-05	-30.74075676897657
1.9175600000101434e-05	-30.75208073983944
1.9175800000097165e-05	-30.76334493953511
1.917600000000269e-05	-30.77454940757592
1.9176200000102506e-05	-30.785694183536087
1.9176400000098237e-05	-30.79677930705157
1.9176600000100907e-05	-30.807804817819942
1.9176800000103578e-05	-30.81877075560028
1.917700000009931e-05	-30.82967716021301
1.917720000010198e-05	-30.840524071539825
1.917740000009771e-05	-30.85131152952352
1.9177600000003237e-05	-30.86203957416788
1.917780000010305e-05	-30.87270824553754
1.9178000000098783e-05	-30.883317583757897
1.9178200000101453e-05	-30.893867629014935
1.9178400000097184e-05	-30.904358421555145
1.917860000000271e-05	-30.914790001685336
1.9178800000102525e-05	-30.9251624097726
1.9179000000098256e-05	-30.935475686244075
1.9179200000100927e-05	-30.945729871586927
1.9179400000103597e-05	-30.95592500634816
1.9179600000099328e-05	-30.966061131134484
1.9179800000102e-05	-30.976138286612244
1.918000000009773e-05	-30.98615651350723
1.9180200000003256e-05	-30.9961158526046
1.918040000010307e-05	-31.00601634474871
1.9180600000098802e-05	-31.01585803084304
1.9180800000101472e-05	-31.025640951850015
1.9181000000097204e-05	-31.035365148790937
1.918120000000273e-05	-31.045030662745795
1.9181400000102544e-05	-31.054637534853175
1.9181600000098276e-05	-31.06418580631015
1.9181800000100946e-05	-31.073675518372095
1.9182000000103616e-05	-31.083106712352645
1.9182200000099348e-05	-31.092479429623495
1.9182400000102018e-05	-31.10179371161432
1.918260000009775e-05	-31.1110495998126
1.9182800000003275e-05	-31.120247135763574
1.918300000010309e-05	-31.12938636107003
1.918320000009882e-05	-31.138467317392223
1.918340000010149e-05	-31.14749004644776
1.9183600000097223e-05	-31.156454590011435
1.918380000000275e-05	-31.165360989915136
1.9184000000102563e-05	-31.174209288047724
1.9184200000098295e-05	-31.182999526354852
1.9184400000100965e-05	-31.191731746838915
1.9184600000103635e-05	-31.20040599155887
1.9184800000099367e-05	-31.209022302630142
1.9185000000102037e-05	-31.21758072222448
1.918520000009777e-05	-31.22608129256984
1.9185400000003294e-05	-31.23452405595025
1.918560000010311e-05	-31.242909054705702
1.918580000009884e-05	-31.251236331232
1.918600000010151e-05	-31.259505927980673
1.9186200000097242e-05	-31.26771788745881
1.9186400000002768e-05	-31.275872252228968
1.9186600000102583e-05	-31.283969064909023
1.9186800000098314e-05	-31.29200836817205
1.9187000000100984e-05	-31.299990204746205
1.9187200000103655e-05	-31.3079146174146
1.9187400000099386e-05	-31.315781649015157
1.9187600000102056e-05	-31.32359134244052
1.9187800000097788e-05	-31.331343740637895
1.9188000000003314e-05	-31.33903888660896
1.918820000010313e-05	-31.346676823409688
1.918840000009886e-05	-31.35425759415028
1.918860000010153e-05	-31.361781241995
1.918880000009726e-05	-31.369247810162076
1.9189000000002787e-05	-31.376657341923543
1.9189200000102602e-05	-31.384009880605156
1.9189400000098333e-05	-31.39130546958624
1.9189600000101004e-05	-31.39854415229957
1.9189800000103674e-05	-31.405725972231263
1.9190000000099405e-05	-31.412850972920612
1.9190200000102076e-05	-31.41991919796002
1.9190400000097807e-05	-31.426930690994812
1.9190600000003333e-05	-31.43388549572317
1.9190800000103148e-05	-31.440783655895963
1.919100000009888e-05	-31.44762521531664
1.919120000010155e-05	-31.454410217841115
1.919140000009728e-05	-31.461138707377625
1.9191600000002806e-05	-31.46781072788661
1.919180000010262e-05	-31.47442632338061
1.9192000000098353e-05	-31.480985537924095
1.9192200000101023e-05	-31.4874884156334
1.9192400000103693e-05	-31.49393500067654
1.9192600000099425e-05	-31.500325337273125
1.9192800000102095e-05	-31.50665946969423
1.9193000000097826e-05	-31.512937442262263
1.9193200000100497e-05	-31.519159299350846
1.9193400000103167e-05	-31.52532508538468
1.9193600000098898e-05	-31.531434844839435
1.919380000010157e-05	-31.53748862224162
1.91940000000973e-05	-31.543486462168456
1.9194200000002826e-05	-31.54942840924777
1.919440000010264e-05	-31.55531450815784
1.9194600000098372e-05	-31.561144803627293
1.9194800000101042e-05	-31.566919340434968
1.9195000000103712e-05	-31.572638163409824
1.9195200000099444e-05	-31.578301317430757
1.9195400000102114e-05	-31.583908847426528
1.9195600000097846e-05	-31.589460798375644
1.9195800000100516e-05	-31.594957215306167
1.9196000000103186e-05	-31.60039814329567
1.9196200000098917e-05	-31.605783627471077
1.9196400000101588e-05	-31.611113713008518
1.919660000009732e-05	-31.616388445133246
1.9196800000002845e-05	-31.621607869119504
1.919700000010266e-05	-31.626772030290383
1.919720000009839e-05	-31.631880974017704
1.919740000010106e-05	-31.63693474572192
1.919760000010373e-05	-31.641933390871937
1.9197800000099463e-05	-31.64687695498507
1.9198000000102133e-05	-31.651765483626846
1.9198200000097865e-05	-31.65659902241092
1.9198400000100535e-05	-31.661377616998937
1.9198600000103205e-05	-31.666101313100423
1.9198800000098937e-05	-31.670770156472656
1.9199000000101607e-05	-31.67538419292052
1.919920000009734e-05	-31.67994346829642
1.9199400000002864e-05	-31.68444802850013
1.919960000010268e-05	-31.688897919478695
1.919980000009841e-05	-31.693293187226285
1.920000000010108e-05	-31.697633877784074
1.920020000010375e-05	-31.70192003724013
1.9200400000099482e-05	-31.706151711729287
1.9200600000102153e-05	-31.71032894743304
1.9200800000097884e-05	-31.71445179057936
1.9201000000100554e-05	-31.718520287442647
1.9201200000103225e-05	-31.72253448434357
1.9201400000098956e-05	-31.72649442764895
1.9201600000101626e-05	-31.730400163771638
1.9201800000097358e-05	-31.73425173917037
1.9202000000002883e-05	-31.73804920034971
1.9202200000102698e-05	-31.741792593859845
1.920240000009843e-05	-31.745481966296513
1.92026000001011e-05	-31.74911736430087
1.920280000010377e-05	-31.752698834559364
1.92030000000995e-05	-31.756226423803614
1.9203200000102172e-05	-31.759700178810306
1.9203400000097903e-05	-31.763120146401015
1.9203600000100574e-05	-31.766486373442174
1.9203800000103244e-05	-31.769798906844848
1.9204000000098975e-05	-31.773057793564696
1.9204200000101646e-05	-31.776263080601808
1.9204400000097377e-05	-31.77941481500058
1.9204600000002903e-05	-31.782513043849622
1.9204800000102717e-05	-31.785557814281606
1.920500000009845e-05	-31.78854917347316
1.920520000010112e-05	-31.79148716864473
1.920540000010379e-05	-31.794371847060486
1.920560000009952e-05	-31.797203256028176
1.920580000010219e-05	-31.79998144289901
1.9206000000097923e-05	-31.80270645506756
1.9206200000100593e-05	-31.805378339971572
1.9206400000103263e-05	-31.807997145091953
1.9206600000098994e-05	-31.810562917952545
1.9206800000101665e-05	-31.813075706120063
1.9207000000097396e-05	-31.81553555720396
1.9207200000002922e-05	-31.817942518856285
1.9207400000102737e-05	-31.820296638771605
1.9207600000098468e-05	-31.82259796468684
1.920780000010114e-05	-31.824846544381167
1.920800000010381e-05	-31.827042425675888
1.920820000009954e-05	-31.82918565643432
1.920840000010221e-05	-31.831276284561664
1.9208600000097942e-05	-31.83331435800488
1.9208800000100612e-05	-31.835299924752572
1.9209000000103282e-05	-31.837233032834888
1.9209200000099014e-05	-31.839113730323366
1.9209400000101684e-05	-31.840942065330808
1.9209600000097415e-05	-31.842718086011207
1.920980000000294e-05	-31.844441840559583
1.9210000000102756e-05	-31.84611337721188
1.9210200000098487e-05	-31.847732744244823
1.9210400000101158e-05	-31.849299989975847
1.9210600000103828e-05	-31.850815162762924
1.9210800000002415e-05	-31.852278311004454
1.921100000010223e-05	-31.853689483139192
1.921120000009796e-05	-31.855048727646047
1.921140000010063e-05	-31.856356093044027
1.92116000001033e-05	-31.857611627892098
1.9211800000099033e-05	-31.858815380789046
1.9212000000101703e-05	-31.8599674003734
1.9212200000097435e-05	-31.861067735323253
1.921240000000296e-05	-31.862116434356185
1.9212600000102775e-05	-31.86311354622914
1.9212800000098507e-05	-31.864059119738293
1.9213000000101177e-05	-31.86495320371892
1.9213200000103847e-05	-31.86579584704532
1.9213400000002434e-05	-31.866587098630642
1.921360000010225e-05	-31.867327007426805
1.921380000009798e-05	-31.86801562242436
1.921400000010065e-05	-31.868652992652365
1.921420000010332e-05	-31.86923916717829
1.9214400000099052e-05	-31.86977419510788
1.9214600000101723e-05	-31.87025812558502
1.9214800000097454e-05	-31.870691007791656
1.921500000000298e-05	-31.87107289094764
1.9215200000102794e-05	-31.871403824310622
1.9215400000098526e-05	-31.871683857175945
1.9215600000101196e-05	-31.87191303887649
1.9215800000103866e-05	-31.8720914187826
1.9216000000002453e-05	-31.872219046301932
1.9216200000102268e-05	-31.872295970879343
1.9216400000098e-05	-31.87232224199678
1.921660000010067e-05	-31.872297909173152
1.921680000010334e-05	-31.872223021964206
1.921700000009907e-05	-31.87209762996244
1.9217200000101742e-05	-31.871921782796928
1.9217400000097473e-05	-31.871695530133252
1.9217600000003e-05	-31.871418921673374
1.9217800000102814e-05	-31.87109200715549
1.9218000000098545e-05	-31.870714836353933
1.9218200000101215e-05	-31.870287459079048
1.9218400000103886e-05	-31.869809925177087
1.9218600000002473e-05	-31.869282284530083
1.9218800000102287e-05	-31.868704587055703
1.921900000009802e-05	-31.868076882707182
1.921920000010069e-05	-31.867399221473164
1.921940000010336e-05	-31.8666716533776
1.921960000009909e-05	-31.865894228479615
1.921980000010176e-05	-31.865066996873438
1.9220000000097492e-05	-31.8641900086882
1.9220200000003018e-05	-31.863263314087895
1.9220400000102833e-05	-31.862286963271234
1.9220600000098564e-05	-31.861261006471512
1.9220800000101235e-05	-31.860185493956493
1.9221000000103905e-05	-31.859060476028315
1.9221200000002492e-05	-31.857886003023363
1.9221400000102307e-05	-31.856662125312127
1.9221600000098038e-05	-31.85538889329913
1.922180000010071e-05	-31.854066357422766
1.922200000010338e-05	-31.852694568155208
1.922220000009911e-05	-31.85127357600228
1.922240000010178e-05	-31.849803431503343
1.922260000009751e-05	-31.848284185231186
1.9222800000003037e-05	-31.84671588779189
1.9223000000102852e-05	-31.84509858982473
1.9223200000098584e-05	-31.84343234200204
1.9223400000101254e-05	-31.84171719502911
1.9223600000103924e-05	-31.839953199644068
1.922380000000251e-05	-31.838140406617757
1.9224000000102326e-05	-31.83627886675361
1.9224200000098057e-05	-31.83436863088756
1.9224400000100728e-05	-31.832409749887887
1.9224600000103398e-05	-31.830402274655157
1.922480000009913e-05	-31.82834625612201
1.92250000001018e-05	-31.82624174525316
1.922520000009753e-05	-31.824088793045185
1.9225400000003057e-05	-31.82188745052646
1.922560000010287e-05	-31.819637768757023
1.9225800000098603e-05	-31.817339798828463
1.9226000000101273e-05	-31.814993591863807
1.9226200000103943e-05	-31.81259919901739
1.922640000000253e-05	-31.81015667147476
1.9226600000102345e-05	-31.80766606045253
1.9226800000098077e-05	-31.80512741719832
1.9227000000100747e-05	-31.80254079299056
1.9227200000103417e-05	-31.799906239138444
1.922740000009915e-05	-31.797223806981776
1.922760000010182e-05	-31.79449354789087
1.922780000009755e-05	-31.791715513266432
1.9228000000003076e-05	-31.78888975453944
1.922820000010289e-05	-31.786016323171012
1.9228400000098622e-05	-31.783095270652343
1.9228600000101292e-05	-31.780126648504528
1.9228800000097024e-05	-31.77711050827848
1.922900000000255e-05	-31.774046901554815
1.9229200000102364e-05	-31.770935879943725
1.9229400000098096e-05	-31.767777495084857
1.9229600000100766e-05	-31.76457179864723
1.9229800000103436e-05	-31.761318842329075
1.9230000000099168e-05	-31.75801867785776
1.9230200000101838e-05	-31.75467135698965
1.923040000009757e-05	-31.75127693151
1.9230600000003095e-05	-31.74783545323284
1.923080000010291e-05	-31.744346974000855
1.923100000009864e-05	-31.740811545685297
1.9231200000101312e-05	-31.737229220185807
1.9231400000097043e-05	-31.733600049430382
1.923160000000257e-05	-31.72992408537521
1.9231800000102384e-05	-31.726201380004536
1.9232000000098115e-05	-31.722431985330623
1.9232200000100785e-05	-31.71861595339356
1.9232400000103456e-05	-31.7147533362612
1.9232600000099187e-05	-31.71084418602899
1.9232800000101857e-05	-31.706888554819937
1.923300000009759e-05	-31.702886494784412
1.9233200000003114e-05	-31.698838058100105
1.923340000010293e-05	-31.694743296971847
1.923360000009866e-05	-31.690602263631543
1.923380000010133e-05	-31.686415010338045
1.9234000000097062e-05	-31.682181589377027
1.9234200000002588e-05	-31.67790205306089
1.9234400000102403e-05	-31.673576453728632
1.9234600000098134e-05	-31.669204843745728
1.9234800000100805e-05	-31.664787275504068
1.9235000000103475e-05	-31.66032380142176
1.9235200000099206e-05	-31.65581447394308
1.9235400000101877e-05	-31.651259345538342
1.9235600000097608e-05	-31.646658468703784
1.9235800000003134e-05	-31.642011895961446
1.923600000010295e-05	-31.63731967985907
1.923620000009868e-05	-31.63258187296997
1.923640000010135e-05	-31.62779852789295
1.923660000009708e-05	-31.622969697252152
1.9236800000002607e-05	-31.61809543369697
1.9237000000102422e-05	-31.61317578990192
1.9237200000098154e-05	-31.608210818566555
1.9237400000100824e-05	-31.60320057241532
1.9237600000103494e-05	-31.59814510419745
1.9237800000099226e-05	-31.593044466686877
1.9238000000101896e-05	-31.58789871268208
1.9238200000097627e-05	-31.582707895006006
1.9238400000003153e-05	-31.577472066505944
1.9238600000102968e-05	-31.572191280053413
1.92388000000987e-05	-31.566865588544047
1.923900000010137e-05	-31.561495044897487
1.92392000000971e-05	-31.55607970205728
1.9239400000002627e-05	-31.550619612990737
1.923960000010244e-05	-31.54511483068885
1.9239800000098173e-05	-31.539565408166165
1.9240000000100843e-05	-31.53397139846068
1.9240200000103513e-05	-31.528332854633728
1.9240400000099245e-05	-31.52264982976986
1.9240600000101915e-05	-31.51692237697674
1.9240800000097646e-05	-31.511150549385036
1.9241000000003172e-05	-31.505334400148296
1.9241200000102987e-05	-31.499473982442847
1.924140000009872e-05	-31.493569349467695
1.924160000010139e-05	-31.48762055444439
1.924180000009712e-05	-31.48162765061692
1.9242000000002646e-05	-31.475590691251615
1.924220000010246e-05	-31.46950972963703
1.9242400000098192e-05	-31.463384819083807
1.9242600000100862e-05	-31.45721601292461
1.9242800000103533e-05	-31.451003364514
1.9243000000099264e-05	-31.44474692722828
1.9243200000101934e-05	-31.43844675446545
1.9243400000097666e-05	-31.43210289964505
1.924360000000319e-05	-31.42571541620808
1.9243800000103006e-05	-31.419284357616863
1.9244000000098738e-05	-31.41280977735495
1.9244200000101408e-05	-31.406291728927016
1.924440000009714e-05	-31.399730265858732
1.9244600000002665e-05	-31.393125441696665
1.924480000010248e-05	-31.38647731000816
1.924500000009821e-05	-31.379785924381235
1.924520000010088e-05	-31.37305133842449
1.9245400000103552e-05	-31.366273605766963
1.9245600000099283e-05	-31.35945278005804
1.9245800000101954e-05	-31.35258891496733
1.9246000000097685e-05	-31.3456820641846
1.924620000000321e-05	-31.338732281419592
1.9246400000103026e-05	-31.331739620401983
